BatchID,Start Date,Start Time,Start Date+Time, Num Nodes, Duration (s), Bytes Read, Bytes Written,Bytes Read (GB),Bytes Written (GB), Opens, Closes, GetAttr, SetAttr,Avg. GB Read/node,Avg. GB Written/node
3039833,10/29/16,1:10:09,10/29/16 1:10,15,6498,4286345216,2819931883,3.991970062,2.626266222,"62,749","14,647","10,686","3,555",0.26613,0.17508
3039834,10/29/16,1:10:12,10/29/16 1:10,15,6625,2335764480,2646924602,2.175350189,2.465140635,"62,932","14,654","12,309","3,555",0.14502,0.16434
3039835,10/29/16,1:11:17,10/29/16 1:11,15,6331,4488392704,2855131046,4.180141449,2.659047997,"63,071","14,897","11,405","3,555",0.27868,0.17727
3039836,10/29/16,1:11:21,10/29/16 1:11,15,6391,4347682816,2854512030,4.049095154,2.658471493,"62,932","14,654","10,866","3,555",0.26994,0.17723
3039838,10/29/16,1:19:52,10/29/16 1:19,15,6273,3722674176,2742060140,3.467010498,2.553742509,"62,858","14,668","12,237","3,555",0.23113,0.17025
3039862,10/29/16,2:03:15,10/29/16 2:03,43,6490,29653184512,10354287363,27.61668015,9.643181565,"180,098","42,012","31,156","10,191",0.64225,0.22426
3039881,10/29/16,2:19:25,10/29/16 2:19,15,5977,1760841728,2610834041,1.639911652,2.431528681,"62,830","14,596","12,083","3,555",0.10933,0.16210
3039932,10/29/16,2:39:53,10/29/16 2:39,15,6285,3511975936,2768557037,3.270782471,2.578419668,"62,880","14,690","11,092","3,555",0.21805,0.17189
3039947,10/29/16,2:46:57,10/29/16 2:46,15,6709,3446140928,2789605000,3.209468842,2.598022111,"62,814","14,536","12,561","3,555",0.21396,0.17320
3039963,10/29/16,2:57:26,10/29/16 2:57,15,6649,3198324736,2592822921,2.978672028,2.414754518,"62,848","14,614","10,578","3,555",0.19858,0.16098
3039967,10/29/16,3:01:05,10/29/16 3:01,15,6539,3197071360,2742465710,2.97750473,2.554120226,"62,749","14,603","10,728","3,555",0.19850,0.17027
3039973,10/29/16,3:05:31,10/29/16 3:05,15,6469,6305759232,2541521310,5.872695923,2.36697617,"62,916","14,594","11,714","3,555",0.39151,0.15780
3040029,10/29/16,3:42:34,10/29/16 3:42,15,6673,2688794624,2605741347,2.504135132,2.42678574,"62,852","14,618","11,100","3,555",0.16694,0.16179
3040030,10/29/16,3:42:38,10/29/16 3:42,15,6224,4105232384,2383871810,3.823295593,2.220153632,"62,675","14,573","11,379","3,555",0.25489,0.14801
3040032,10/29/16,3:42:44,10/29/16 3:42,15,6101,1598607360,2349200954,1.488819122,2.187863881,"62,899","14,621","11,104","3,555",0.09925,0.14586
3040049,10/29/16,3:47:02,10/29/16 3:47,29,5749,15670898688,5167025471,14.59466171,4.812167465,"121,382","27,980","20,162","6,873",0.50326,0.16594
3040050,10/29/16,3:48:50,10/29/16 3:48,15,5617,5437829120,2202315845,5.064373016,2.051066463,"62,672","14,482","10,291","3,555",0.33762,0.13674
3040051,10/29/16,3:48:53,10/29/16 3:48,15,5700,3917422592,2228383157,3.648384094,2.075343539,"62,744","14,466","10,430","3,555",0.24323,0.13836
3040075,10/29/16,3:49:10,10/29/16 3:49,15,5660,5310242816,2237590778,4.945549011,2.083918804,"62,630","14,484","10,781","3,555",0.32970,0.13893
3040076,10/29/16,3:49:21,10/29/16 3:49,29,5792,7043182592,4811452793,6.559474945,4.481014603,"121,132","27,994","20,033","6,873",0.22619,0.15452
3040078,10/29/16,3:57:24,10/29/16 3:57,63,6666,39377932288,12632708134,36.67355728,11.76512626,"263,503","61,017","45,962","14,931",0.58212,0.18675
3040161,10/29/16,4:45:18,10/29/16 4:45,15,6114,5232222208,2284177146,4.872886658,2.12730574,"62,824","14,546","11,036","3,555",0.32486,0.14182
3040162,10/29/16,4:45:21,10/29/16 4:45,15,5546,4481622016,2181788251,4.173835754,2.031948651,"62,825","14,459","10,652","3,555",0.27826,0.13546
3040171,10/29/16,4:49:19,10/29/16 4:49,15,5577,3919806464,2085184955,3.650604248,1.941979821,"59,966","13,867","10,292","3,359",0.24337,0.12947
3040172,10/29/16,4:50:57,10/29/16 4:50,15,5519,7934013440,2329167312,7.389125824,2.169206098,"62,589","14,487","13,256","3,555",0.49261,0.14461
3040174,10/29/16,5:00:46,10/29/16 5:00,264,6766,1.95816E+11,61816397476,182.3679657,57.57100645,"1,102,049","257,691","222,903","62,201",0.69079,0.21807
3040175,10/29/16,5:03:10,10/29/16 5:03,25,6456,6736875520,4834575357,6.274204254,4.502549169,"105,062","24,828","18,692","5,925",0.25097,0.18010
3040176,10/29/16,5:03:28,10/29/16 5:03,25,6244,10385817600,4539436204,9.672546387,4.227679413,"105,180","24,842","18,618","5,925",0.38690,0.16911
3040177,10/29/16,5:07:17,10/29/16 5:07,41,7002,26764021760,8253196017,24.92593765,7.686387763,"169,304","39,625","30,116","9,506",0.60795,0.18747
3040178,10/29/16,5:08:33,10/29/16 5:08,59,6617,39805829120,13619977929,37.07206726,12.68459291,"246,925","57,099","41,731","13,983",0.62834,0.21499
3040180,10/29/16,5:11:26,10/29/16 5:11,32,6670,7546585088,6749566587,7.028305054,6.286023731,"134,575","31,823","24,359","7,584",0.21963,0.19644
3040183,10/29/16,5:22:56,10/29/16 5:22,15,6459,9299316736,2500031809,8.660663605,2.328336061,"62,630","14,484","10,352","3,555",0.57738,0.15522
3040185,10/29/16,5:31:09,10/29/16 5:31,43,6272,28579631104,9191472280,26.61685562,8.560225628,"179,724","41,550","30,671","10,191",0.61900,0.19908
3040186,10/29/16,5:35:25,10/29/16 5:35,44,5749,28085497856,8551886651,26.15665817,7.964565094,"183,863","42,535","30,941","10,428",0.59447,0.18101
3040187,10/29/16,5:37:53,10/29/16 5:37,15,5567,9626316800,2172722403,8.965206146,2.023505422,"62,730","14,452","10,339","3,555",0.59768,0.13490
3040197,10/29/16,5:49:13,10/29/16 5:49,15,7060,5537632256,2088703827,5.15732193,1.945257026,"62,485","14,471","10,526","3,555",0.34382,0.12968
3040229,10/29/16,6:18:31,10/29/16 6:18,15,6865,3150860288,2348192083,2.934467316,2.186924296,"62,685","14,451","10,326","3,555",0.19563,0.14579
3040232,10/29/16,6:23:02,10/29/16 6:23,15,6875,5011849216,1999684937,4.667648315,1.862351724,"57,297","13,425","11,305","3,240",0.31118,0.12416
3040233,10/29/16,6:23:36,10/29/16 6:23,15,6755,4766388224,2456748112,4.439044952,2.288024977,"62,714","14,524","10,617","3,555",0.29594,0.15253
3040235,10/29/16,6:28:10,10/29/16 6:28,15,6135,2641051648,1976017725,2.459671021,1.840309915,"59,938","13,927","10,546","3,407",0.16398,0.12269
3040236,10/29/16,6:34:01,10/29/16 6:34,64,6433,41057005568,12508250353,38.23731613,11.64921592,"267,849","61,945","46,799","15,168",0.59746,0.18202
3040242,10/29/16,6:48:57,10/29/16 6:48,15,5995,6927937536,2236711691,6.452144623,2.083100091,"62,601","14,499","11,024","3,555",0.43014,0.13887
3040244,10/29/16,6:51:22,10/29/16 6:51,15,6415,5321494528,2079439155,4.956027985,1.936628628,"62,619","14,473","10,790","3,555",0.33040,0.12911
3040245,10/29/16,6:51:25,10/29/16 6:51,15,6020,6061350912,2181996748,5.645072937,2.032142829,"62,728","14,494","11,556","3,555",0.37634,0.13548
3040246,10/29/16,7:04:11,10/29/16 7:04,15,6189,6126710784,2334308734,5.705944061,2.17399442,"62,841","14,519","10,939","3,555",0.38040,0.14493
3040252,10/29/16,7:09:55,10/29/16 7:09,15,6418,3629559808,2297144187,3.380290985,2.139382238,"62,685","14,495","10,320","3,555",0.22535,0.14263
3040253,10/29/16,7:11:20,10/29/16 7:11,15,6235,3711455232,2575534577,3.456562042,2.398653493,"62,612","14,510","10,642","3,555",0.23044,0.15991
3040254,10/29/16,7:11:23,10/29/16 7:11,15,6544,2734149632,2491661710,2.546375275,2.320540799,"62,723","14,489","10,947","3,555",0.16976,0.15470
3040255,10/29/16,7:15:57,10/29/16 7:15,40,6453,20717076480,7403093910,19.29428101,6.89466848,"167,147","38,655","28,257","9,480",0.48236,0.17237
3040256,10/29/16,7:17:29,10/29/16 7:17,25,6579,9980215296,4608784158,9.294799805,4.292264728,"104,716","24,150","17,618","5,925",0.37179,0.17169
3040257,10/29/16,7:17:43,10/29/16 7:17,18,6379,3549241344,2886396827,3.305488586,2.688166524,"75,314","17,398","12,404","4,266",0.18364,0.14934
3040265,10/29/16,7:40:31,10/29/16 7:40,15,6396,3335438336,2563329561,3.106369019,2.387286686,"62,755","14,565","10,467","3,555",0.20709,0.15915
3040266,10/29/16,7:40:37,10/29/16 7:40,15,6555,6384070656,2445665007,5.94562912,2.277703031,"59,823","13,944","9,883","3,393",0.39638,0.15185
3040269,10/29/16,7:53:10,10/29/16 7:53,26,6109,9868062720,5213227822,9.190349579,4.855196757,"108,693","25,193","18,415","6,162",0.35347,0.18674
3040270,10/29/16,7:56:19,10/29/16 7:56,15,6223,3376082944,2466449362,3.14422226,2.29705997,"62,675","14,485","10,610","3,555",0.20961,0.15314
3040274,10/29/16,8:06:19,10/29/16 8:06,15,6294,3247849472,2573703298,3.024795532,2.396947982,"62,569","14,511","10,429","3,555",0.20165,0.15980
3040277,10/29/16,8:27:58,10/29/16 8:27,104,6347,86278553600,20866408963,80.35316467,19.43335772,"435,581","100,745","80,209","24,648",0.77263,0.18686
3040281,10/29/16,8:45:08,10/29/16 8:45,246,6098,1.9949E+11,49486678249,185.7899323,46.0880606,"1,027,550","237,933","199,024","58,089",0.75524,0.18735
3040282,10/29/16,8:52:32,10/29/16 8:52,289,6176,2.38754E+11,59380074960,222.3570366,55.30200429,"1,209,796","279,246","268,118","68,493",0.76940,0.19136
3040285,10/29/16,9:01:59,10/29/16 9:01,111,6877,77730631680,22737252300,72.39229202,21.17571635,"465,455","109,245","95,163","26,307",0.65218,0.19077
3040286,10/29/16,9:04:13,10/29/16 9:04,15,6655,5617283072,2026892998,5.231502533,1.887691205,"60,008","13,997","9,941","3,397",0.34877,0.12585
3040287,10/29/16,9:05:21,10/29/16 9:05,15,5431,5601624064,2298363343,5.216918945,2.140517666,"62,696","14,440","11,114","3,555",0.34779,0.14270
3040288,10/29/16,9:07:45,10/29/16 9:07,20,5915,13058420736,2838269222,12.16160202,2.643344199,"80,904","18,727","13,501","4,591",0.60808,0.13217
3040289,10/29/16,9:08:03,10/29/16 9:08,15,6104,1510387712,2175582109,1.406658173,2.026168731,"62,676","14,530","11,046","3,555",0.09378,0.13508
3040302,10/29/16,9:27:54,10/29/16 9:27,15,6446,3462152192,2820829879,3.224380493,2.627102545,"62,750","14,560","10,524","3,555",0.21496,0.17514
3040303,10/29/16,9:30:48,10/29/16 9:30,15,6421,3575603200,2824027619,3.330039978,2.630080673,"62,759","14,613","10,647","3,555",0.22200,0.17534
3040307,10/29/16,9:35:47,10/29/16 9:35,15,5632,10591453184,2370667601,9.864059448,2.207856254,"62,694","14,460","12,142","3,555",0.65760,0.14719
3040308,10/29/16,9:35:51,10/29/16 9:35,15,6247,5226729472,2457166156,4.867771149,2.288414311,"62,629","14,571","12,531","3,555",0.32452,0.15256
3040433,10/29/16,10:08:47,10/29/16 10:08,15,6255,5102436352,2305305767,4.75201416,2.146983302,"62,826","14,592","10,713","3,555",0.31680,0.14313
3040456,10/29/16,10:26:56,10/29/16 10:26,15,6168,2354802688,2423908763,2.193080902,2.25744095,"62,860","14,626","10,553","3,555",0.14621,0.15050
3040464,10/29/16,10:36:00,10/29/16 10:36,15,6234,4017754112,2678336805,3.741825104,2.494395529,"62,743","14,597","10,880","3,555",0.24946,0.16629
3040465,10/29/16,10:36:03,10/29/16 10:36,15,6454,3664973824,2806062947,3.413272858,2.613349768,"62,855","14,577","10,892","3,555",0.22755,0.17422
3040466,10/29/16,10:36:05,10/29/16 10:36,15,6564,3625754624,2852169181,3.376747131,2.656289545,"62,734","14,588","10,544","3,555",0.22512,0.17709
3040467,10/29/16,10:36:09,10/29/16 10:36,15,6318,3619651584,3000497661,3.371063232,2.794431207,"62,847","14,613","10,781","3,555",0.22474,0.18630
3040478,10/29/16,10:54:11,10/29/16 10:54,19,6351,9886236672,3295880432,9.207275391,3.06952785,"79,848","18,882","14,282","4,503",0.48459,0.16155
3040481,10/29/16,10:58:04,10/29/16 10:58,15,6148,5177368576,2370354232,4.821800232,2.207564406,"63,218","14,904","11,328","3,555",0.32145,0.14717
3040483,10/29/16,10:59:16,10/29/16 10:59,21,6374,5835530240,3448101682,5.434761047,3.211294936,"88,325","20,867","16,292","4,977",0.25880,0.15292
3040485,10/29/16,11:05:13,10/29/16 11:05,15,6398,7538941952,2403109672,7.021186829,2.238070287,"63,303","14,917","11,092","3,555",0.46808,0.14920
3040493,10/29/16,11:10:27,10/29/16 11:10,15,7096,2656468992,2379962674,2.474029541,2.216512965,"63,070","14,904","11,574","3,555",0.16494,0.14777
3040495,10/29/16,11:16:08,10/29/16 11:16,15,5640,7019716608,2040037630,6.537620544,1.899933098,"62,684","14,450","11,079","3,555",0.43584,0.12666
3040504,10/29/16,11:37:07,10/29/16 11:37,31,6418,14133153792,6261603209,13.16252518,5.831572422,"130,020","30,222","23,366","7,347",0.42460,0.18812
3040508,10/29/16,11:43:48,10/29/16 11:43,15,5689,2511020032,2277417803,2.338569641,2.121010612,"62,772","14,494","10,604","3,555",0.15590,0.14140
3040510,10/29/16,11:43:51,10/29/16 11:43,15,6488,5934804992,2705845485,5.527217865,2.520014984,"63,362","14,916","11,166","3,555",0.36848,0.16800
3040511,10/29/16,11:44:02,10/29/16 11:44,15,5696,6131314688,2288329347,5.710231781,2.131172779,"62,623","14,477","10,425","3,555",0.38068,0.14208
3040514,10/29/16,11:46:26,10/29/16 11:46,19,6540,5371150336,3557397223,5.00227356,3.313084341,"79,926","18,724","15,019","4,503",0.26328,0.17437
3040520,10/29/16,11:53:57,10/29/16 11:53,15,5546,1564585984,2331538922,1.457134247,2.171414832,"62,862","14,452","10,646","3,555",0.09714,0.14476
3040527,10/29/16,12:10:27,10/29/16 12:10,15,6411,6338576384,2585472606,5.903259277,2.407909004,"63,110","14,884","11,405","3,555",0.39355,0.16053
3040531,10/29/16,12:23:05,10/29/16 12:23,19,5966,10782351360,2940521662,10.04184723,2.738574205,"79,522","18,320","12,974","4,503",0.52852,0.14414
3040532,10/29/16,12:25:05,10/29/16 12:25,34,6019,14176124928,6016914958,13.20254517,5.60368873,"142,228","32,880","23,721","8,058",0.38831,0.16481
3040534,10/29/16,12:28:10,10/29/16 12:28,23,5646,12713820160,3827699906,11.84066772,3.564823331,"96,267","22,185","15,854","5,451",0.51481,0.15499
3040541,10/29/16,12:37:06,10/29/16 12:37,15,5620,6256394240,2404319950,5.826721191,2.239197446,"62,762","14,484","10,485","3,555",0.38845,0.14928
3040542,10/29/16,12:37:09,10/29/16 12:37,15,5601,6299570176,2207633921,5.866931915,2.056019307,"62,762","14,484","10,481","3,555",0.39113,0.13707
3040545,10/29/16,12:46:06,10/29/16 12:46,48,5960,33100189696,9393817368,30.82695389,8.748674177,"200,700","46,360","34,485","11,376",0.64223,0.18226
3040546,10/29/16,12:46:29,10/29/16 12:46,15,5501,8583647232,2228466480,7.99414444,2.07542114,"59,926","13,915","10,067","3,408",0.53294,0.13836
3040547,10/29/16,12:51:14,10/29/16 12:51,15,5552,3233714176,2142704390,3.011631012,1.995548969,"62,671","14,481","10,427","3,555",0.20078,0.13304
3040548,10/29/16,12:52:11,10/29/16 12:52,15,5611,6092038144,2322787493,5.673652649,2.163264428,"62,638","14,448","10,517","3,555",0.37824,0.14422
3040564,10/29/16,13:07:25,10/29/16 13:07,15,5824,4885299200,2236584582,4.549789429,2.082981711,"62,842","14,520","10,325","3,555",0.30332,0.13887
3040570,10/29/16,13:10:28,10/29/16 13:10,18,5673,3442536448,2957175099,3.206111908,2.754083927,"75,184","17,356","12,396","4,266",0.17812,0.15300
3040572,10/29/16,13:11:14,10/29/16 13:11,15,5682,2721464320,2180556420,2.534561157,2.030801419,"62,696","14,506","10,244","3,555",0.16897,0.13539
3040574,10/29/16,13:18:21,10/29/16 13:18,23,5607,9040588800,3857338077,8.419704437,3.592426029,"96,252","22,214","15,925","5,451",0.36607,0.15619
3040585,10/29/16,13:26:10,10/29/16 13:26,15,6840,7087960064,2311795433,6.601177216,2.153027275,"60,178","14,035","10,149","3,360",0.44008,0.14354
3040586,10/29/16,13:26:53,10/29/16 13:26,18,6547,5882007552,3513143705,5.478046417,3.27187004,"75,212","17,516","12,753","4,266",0.30434,0.18177
3040590,10/29/16,13:32:58,10/29/16 13:32,31,6424,11777069056,6487877300,10.96825027,6.042306591,"126,956","29,513","21,643","7,179",0.35381,0.19491
3040592,10/29/16,13:37:23,10/29/16 13:37,36,6653,20755013632,7974821867,19.32961273,7.427131633,"150,424","34,746","25,540","8,532",0.53693,0.20631
3040622,10/29/16,14:03:26,10/29/16 14:03,15,6765,3032674304,2503045832,2.824398041,2.331143089,"59,875","13,864","10,514","3,363",0.18829,0.15541
3040649,10/29/16,14:09:04,10/29/16 14:09,45,6382,31047475200,10213979887,28.91521454,9.512510045,"188,440","43,518","32,254","10,665",0.64256,0.21139
3040653,10/29/16,14:12:05,10/29/16 14:12,47,6307,17364299776,10210378317,16.17176437,9.509155822,"196,713","45,439","33,733","11,139",0.34408,0.20232
3040654,10/29/16,14:13:44,10/29/16 14:13,47,6404,39287611392,10620293411,36.58943939,9.890919003,"196,700","45,536","33,841","11,139",0.77850,0.21045
3040656,10/29/16,14:22:08,10/29/16 14:22,19,6656,9417211904,3754960693,8.770462036,3.49707966,"79,175","18,413","13,836","4,503",0.46160,0.18406
3040664,10/29/16,14:30:32,10/29/16 14:30,83,6596,68531896320,17972512400,63.82530212,16.73820652,"347,565","80,899","62,873","19,671",0.76898,0.20167
3040665,10/29/16,14:31:14,10/29/16 14:31,15,6471,3714732032,2438833157,3.4596138,2.271340375,"62,747","14,697","10,751","3,555",0.23064,0.15142
3040668,10/29/16,14:33:57,10/29/16 14:33,66,6548,52197748736,14514560183,48.61294174,13.51773756,"277,100","65,008","50,968","15,642",0.73656,0.20481
3040674,10/29/16,14:34:53,10/29/16 14:34,72,5691,57810796544,13422832303,53.84049988,12.50098674,"300,982","69,670","53,238","17,064",0.74778,0.17362
3040675,10/29/16,14:47:44,10/29/16 14:47,65,5711,50382094336,12208124754,46.92198181,11.36970218,"271,573","62,735","50,100","15,405",0.72188,0.17492
3040679,10/29/16,14:58:12,10/29/16 14:58,23,6766,15980146688,4512649779,14.88267136,4.202732611,"96,276","22,370","16,550","5,451",0.64707,0.18273
3040680,10/29/16,14:58:25,10/29/16 14:58,185,6491,1.51729E+11,40353227331,141.3087845,37.58187157,"763,924","177,102","150,778","43,139",0.76383,0.20315
3040687,10/29/16,15:11:44,10/29/16 15:11,23,6513,10857283584,4384142652,10.1116333,4.083051022,"96,658","22,598","17,030","5,451",0.43964,0.17752
3040753,10/29/16,15:42:22,10/29/16 15:42,46,6536,29380767744,10370771759,27.36297226,9.658533855,"189,874","44,197","38,510","10,732",0.59485,0.20997
3040755,10/29/16,15:46:43,10/29/16 15:46,15,5668,9148641280,2496953892,8.520336151,2.325469527,"62,689","14,455","10,984","3,555",0.56802,0.15503
3040757,10/29/16,15:52:38,10/29/16 15:52,15,6087,3046256640,2753098778,2.837047577,2.564023042,"62,835","14,689","10,430","3,555",0.18914,0.17093
3040759,10/29/16,15:52:41,10/29/16 15:52,15,6670,6382546944,2628523299,5.944210052,2.448003086,"62,959","14,549","11,406","3,555",0.39628,0.16320
3040762,10/29/16,15:56:52,10/29/16 15:56,129,6540,91680546816,29919221426,85.3841629,27.86444633,"541,047","125,513","118,925","30,573",0.66189,0.21600
3040770,10/29/16,16:10:08,10/29/16 16:10,210,6910,1.75986E+11,51723516309,163.899704,48.17127838,"881,177","205,873","176,343","49,770",0.78047,0.22939
3040772,10/29/16,16:14:19,10/29/16 16:14,85,7006,72042270720,19498898309,67.09459305,18.15976418,"356,095","82,549","67,719","20,140",0.78935,0.21364
3040776,10/29/16,16:22:27,10/29/16 16:22,115,5987,95086014464,23361458027,88.5557518,21.75705324,"472,541","109,336","83,870","26,677",0.77005,0.18919
3040777,10/29/16,16:24:32,10/29/16 16:24,91,6565,76910133248,21651171451,71.62814331,20.16422474,"381,048","88,094","69,723","21,567",0.78712,0.22158
3040779,10/29/16,16:32:49,10/29/16 16:32,15,6398,8169889792,2608800984,7.608802795,2.429635249,"62,940","14,662","10,670","3,555",0.50725,0.16198
3040785,10/29/16,16:41:42,10/29/16 16:41,43,6728,36956897280,10165363239,34.41879272,9.467232264,"180,242","41,716","37,116","10,191",0.80044,0.22017
3040791,10/29/16,16:58:28,10/29/16 16:58,15,6191,3168149504,2384902270,2.950569153,2.221113322,"59,822","13,819","10,798","3,342",0.19670,0.14807
3040815,10/29/16,17:16:29,10/29/16 17:16,15,6142,2744123392,2621722252,2.555664063,2.441669118,"63,100","14,734","10,570","3,555",0.17038,0.16278
3040820,10/29/16,17:21:33,10/29/16 17:21,15,6531,5422678016,2762393640,5.050262451,2.572679557,"63,125","14,915","11,706","3,555",0.33668,0.17151
3040827,10/29/16,17:23:05,10/29/16 17:23,15,5733,9963352064,2446246339,9.279094696,2.278244439,"62,761","14,527","10,956","3,555",0.61861,0.15188
3040837,10/29/16,17:34:58,10/29/16 17:34,15,6236,3390754816,2698642304,3.157886505,2.513306499,"63,118","14,884","13,742","3,555",0.21053,0.16755
3040845,10/29/16,17:45:05,10/29/16 17:45,15,6528,5865172992,2947283501,5.462368011,2.744871658,"63,300","14,890","11,242","3,555",0.36416,0.18299
3040848,10/29/16,17:54:53,10/29/16 17:54,25,5767,8506679296,4545017780,7.922462463,4.232877661,"104,566","24,132","17,214","5,925",0.31690,0.16932
3040854,10/29/16,18:03:19,10/29/16 18:03,15,5837,6292766720,2561727497,5.860595703,2.385794648,"62,757","14,479","10,450","3,555",0.39071,0.15905
3040858,10/29/16,18:05:46,10/29/16 18:05,15,5829,5586874368,2608601936,5.20318222,2.429449871,"62,893","14,483","11,179","3,555",0.34688,0.16196
3040860,10/29/16,18:05:49,10/29/16 18:05,15,6024,7748497408,2422930986,7.216350555,2.256530324,"62,905","14,495","10,405","3,555",0.48109,0.15044
3040861,10/29/16,18:05:52,10/29/16 18:05,15,5858,7836172288,2571836569,7.29800415,2.395209455,"62,718","14,484","10,443","3,555",0.48653,0.15968
3040862,10/29/16,18:06:06,10/29/16 18:06,25,5804,17127075840,4479039277,15.95083237,4.171430391,"104,964","24,090","17,540","5,925",0.63803,0.16686
3040864,10/29/16,18:08:24,10/29/16 18:08,21,5689,4367659008,3420714854,4.067699432,3.185788965,"88,038","20,264","14,466","4,977",0.19370,0.15170
3040866,10/29/16,18:11:50,10/29/16 18:11,15,5984,3443728384,2605793255,3.207221985,2.426834083,"62,742","14,464","10,350","3,555",0.21381,0.16179
3040869,10/29/16,18:19:04,10/29/16 18:19,64,5909,41958117376,13485920612,39.0765419,12.55974231,"268,060","61,936","46,538","15,168",0.61057,0.19625
3040871,10/29/16,18:21:17,10/29/16 18:21,17,5823,8910303232,2798447865,8.298366547,2.606257671,"71,136","16,418","11,898","4,029",0.48814,0.15331
3040880,10/29/16,18:34:55,10/29/16 18:34,15,5756,6394761216,2334695390,5.95558548,2.174354522,"62,727","14,493","10,938","3,555",0.39704,0.14496
3040881,10/29/16,18:34:59,10/29/16 18:34,15,5853,4813320192,2358536315,4.482753754,2.196558113,"62,792","14,470","10,420","3,555",0.29885,0.14644
3040884,10/29/16,18:47:02,10/29/16 18:47,28,6168,14406090752,5202432313,13.41671753,4.845142656,"117,114","27,042","19,424","6,636",0.47917,0.17304
3040904,10/29/16,19:16:38,10/29/16 19:16,15,5609,2853609472,2588667096,2.65763092,2.410884105,"62,946","14,492","10,399","3,555",0.17718,0.16073
3040905,10/29/16,19:19:39,10/29/16 19:19,15,6341,6730141696,2884189840,6.267932892,2.686111107,"63,100","14,882","12,819","3,555",0.41786,0.17907
3040910,10/29/16,19:31:20,10/29/16 19:31,15,6685,3829637120,2815842318,3.566627502,2.622457517,"63,237","14,895","11,772","3,555",0.23778,0.17483
3040912,10/29/16,19:33:36,10/29/16 19:33,15,6252,7681945600,2474024926,7.154369354,2.304115264,"62,788","14,510","10,472","3,555",0.47696,0.15361
3040913,10/29/16,19:37:05,10/29/16 19:37,15,6275,2939817984,2688010943,2.737918854,2.503405272,"62,922","14,512","10,301","3,555",0.18253,0.16689
3040921,10/29/16,19:45:24,10/29/16 19:45,80,6847,58214608896,19230982208,54.21657944,17.91024786,"336,674","79,582","72,890","18,960",0.67771,0.22388
3040923,10/29/16,19:53:54,10/29/16 19:53,80,6703,67170263040,18582196467,62.55718231,17.30601906,"334,410","77,470","58,712","18,960",0.78196,0.21633
3040925,10/29/16,19:54:58,10/29/16 19:54,19,6169,4883775488,3308364966,4.548370361,3.081154978,"76,589","17,786","12,823","4,303",0.23939,0.16217
3040929,10/29/16,19:57:32,10/29/16 19:57,67,6529,55069188096,14285991090,51.28717804,13.304866,"280,376","64,966","49,018","15,879",0.76548,0.19858
3040931,10/29/16,19:59:30,10/29/16 19:59,15,6370,6451593216,2627706467,6.008514404,2.447242352,"62,859","14,537","10,379","3,555",0.40057,0.16315
3040939,10/29/16,20:11:51,10/29/16 20:11,15,6190,3335188480,2825110560,3.106136322,2.63108924,"62,794","14,604","10,633","3,555",0.20708,0.17541
3040944,10/29/16,20:13:35,10/29/16 20:13,15,6832,3436310528,2782085440,3.200313568,2.591018975,"62,858","14,580","10,985","3,555",0.21335,0.17273
3040947,10/29/16,20:16:20,10/29/16 20:16,15,6788,3692822528,2974368286,3.439208984,2.77009633,"62,744","14,598","10,612","3,555",0.22928,0.18467
3040949,10/29/16,20:16:23,10/29/16 20:16,15,6227,4090187776,2958641858,3.80928421,2.755449953,"62,809","14,619","10,698","3,555",0.25395,0.18370
3040954,10/29/16,20:30:56,10/29/16 20:30,15,6488,5597118464,2802128441,5.212722778,2.609685474,"62,596","14,582","11,005","3,555",0.34751,0.17398
3040959,10/29/16,20:50:54,10/29/16 20:50,15,6422,8098320384,2918403757,7.54214859,2.717975301,"62,862","14,716","10,769","3,555",0.50281,0.18120
3040969,10/29/16,21:07:00,10/29/16 21:07,15,6471,7959011328,2767285471,7.412406921,2.57723543,"62,731","14,629","10,769","3,555",0.49416,0.17182
3040973,10/29/16,21:14:06,10/29/16 21:14,15,6518,4779081728,2517397109,4.450866699,2.344508757,"62,934","14,664","10,965","3,555",0.29672,0.15630
3040975,10/29/16,21:24:55,10/29/16 21:24,15,6295,3165102080,2312284185,2.947731018,2.15348246,"62,975","14,829","11,183","3,555",0.19652,0.14357
3040976,10/29/16,21:25:57,10/29/16 21:25,15,6354,4175474688,2721108842,3.888713837,2.534230093,"63,100","14,910","11,133","3,555",0.25925,0.16895
3040977,10/29/16,21:27:13,10/29/16 21:27,15,6558,3018481664,2560008115,2.811180115,2.384193349,"63,027","14,889","11,235","3,555",0.18741,0.15895
3040978,10/29/16,21:29:44,10/29/16 21:29,31,6138,20217757696,5697080963,18.82925415,5.30582011,"129,608","29,986","21,578","7,347",0.60740,0.17116
3040979,10/29/16,21:36:12,10/29/16 21:36,38,6529,24920481792,8400513448,23.20900726,7.823587812,"159,945","37,733","28,762","9,006",0.61076,0.20588
3040983,10/29/16,21:44:35,10/29/16 21:44,61,6628,42657386496,13723855022,39.72778702,12.78133599,"253,582","60,099","48,960","14,257",0.65128,0.20953
3040984,10/29/16,21:47:02,10/29/16 21:47,79,5992,53482217472,15206262488,49.80919647,14.16193553,"330,682","76,544","60,179","18,723",0.63050,0.17927
3040997,10/29/16,22:23:39,10/29/16 22:23,186,6742,1.56558E+11,44960776198,145.8057823,41.87298585,"773,500","180,463","150,858","43,906",0.78390,0.22512
